timestamp,file,memory_mb,alloc_count
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\s4lib\libsrc.py,4.028728485107422,19443
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\json\decoder.py,2.757871627807617,42208
1781984268.7779882,<frozen importlib._bootstrap_external>,0.7609376907348633,6632
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\random.py,0.6066436767578125,17625
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\proactor_events.py,0.5752973556518555,190
1781984268.7779882,<frozen abc>,0.4446554183959961,4725
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\routing.py,0.1961994171142578,1888
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\utils.py,0.19391822814941406,1781
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\s4lib\utils.py,0.13938522338867188,62
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\mimetypes.py,0.09727954864501953,1476
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\configparser.py,0.08184528350830078,1004
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\anyio\_backends\_asyncio.py,0.07869815826416016,560
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\starlette\routing.py,0.07115650177001953,790
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py,0.0699014663696289,351
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\protocols\http\h11_impl.py,0.06433486938476562,797
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\dependencies\utils.py,0.04727935791015625,603
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\jinja2\environment.py,0.04465198516845703,193
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\dataclasses.py,0.044356346130371094,487
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\threading.py,0.035880088806152344,352
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py,0.035282135009765625,427
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\h11\_util.py,0.03412628173828125,248
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\locks.py,0.0341033935546875,95
1781984268.7779882,<string>,0.033233642578125,552
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\_weakrefset.py,0.030242919921875,253
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\server.py,0.030107498168945312,289
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_synchronization.py,0.02783966064453125,129
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\applications.py,0.02611541748046875,253
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\typing.py,0.02375316619873047,316
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\queues.py,0.023040771484375,90
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_exceptions.py,0.02246856689453125,128
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_models.py,0.021867752075195312,100
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\config.py,0.0210723876953125,110
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py,0.02094554901123047,60
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\inspect.py,0.01955413818359375,200
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\s4lib\apisrv\libapiserver.py,0.019313812255859375,187
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\lifespan\on.py,0.01903533935546875,159
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\jinja2\visitor.py,0.017032623291015625,290
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\h11\_state.py,0.01634979248046875,134
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\logging\config.py,0.015553474426269531,153
1781984268.7779882,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py,0.015245437622070312,174
1781984268.7779882,C:\Users\geosa\PycharmProjects\s4\s4config\libconfig.py,0.01509857177734375,20
