agent_id,algo,dm_uuid,dm_type,episode,goal,cumulative_goal
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,0,-1191132.0,-1191132.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,1,-3133674.0,-4324806.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,2,-5076216.0,-9401022.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,3,-7018758.0,-16419780.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,4,-8961238.0,-25381018.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,5,-10903570.0,-36284588.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,6,-12845902.0,-49130490.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,7,-14788234.0,-63918724.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,8,-16730566.0,-80649290.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,9,-18672874.0,-99322164.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,0,-1191120.0,-1191120.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,1,-3133662.0,-4324782.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,2,-5076204.0,-9400986.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,3,-7018746.0,-16419732.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,4,-8961288.0,-25381020.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,5,-10903830.0,-36284850.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,6,-12846372.0,-49131222.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,7,-14788914.0,-63920136.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,8,-16731456.0,-80651592.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,915db512-cce6-4e2f-b91c-44a87ab3a6b1,Responsive,9,-18673998.0,-99325590.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,0,-1191132.0,-1191132.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,1,-3133674.0,-4324806.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,2,-5076216.0,-9401022.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,3,-7018758.0,-16419780.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,4,-8961300.0,-25381080.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,5,-10903842.0,-36284922.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,6,-12846384.0,-49131306.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,7,-14788926.0,-63920232.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,8,-16731468.0,-80651700.0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,cc78be32-f847-498a-ac11-7e24a50561e6,Detective,9,-18674010.0,-99325710.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,0,-1102324.0,-1102324.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,1,-2804248.0,-3906572.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,2,-4506172.0,-8412744.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,3,-6208084.0,-14620828.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,4,-7910008.0,-22530836.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,5,-9611932.0,-32142768.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,6,-11313856.0,-43456624.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,7,-13015780.0,-56472404.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,8,-14717704.0,-71190108.0
b4a6dca5-6935-4def-b107-5fabc0208d2a,QL,4853d619-f5f4-46ac-a951-5dc6875f81df,Preventive,9,-16419616.0,-87609724.0
