agent_id,algo,dm_uuid,dm_type,episode,goal,cumulative_goal
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,0,-138781.2,-138781.2
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,1,-810013.2,-948794.3999999999
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,2,-1481257.2,-2430051.5999999996
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,3,-2152453.2,-4582504.8
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,4,-2823673.2,-7406178.0
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,5,-3494917.2,-10901095.2
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,6,-4166161.2,-15067256.399999999
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,7,-4837393.2,-19904649.599999998
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,8,-5508625.2,-25413274.799999997
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,3719a033-af8b-4751-bc51-ecd3ff20f588,Responsive,9,-6179797.2,-31593071.999999996
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,0,-138877.2,-138877.2
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,1,-810175.2,-949052.3999999999
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,2,-1481293.2,-2430345.5999999996
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,3,-2152411.2,-4582756.8
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,4,-2823529.2,-7406286.0
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,5,-3494647.2,-10900933.2
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,6,-4165765.2,-15066698.399999999
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,7,-4836883.2,-19903581.599999998
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,8,-5508001.2,-25411582.799999997
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,53a4a115-e79a-4731-9e5d-b02e7944b2fa,Preventive,9,-6179119.2,-31590701.999999996
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,0,-138721.2,-138721.2
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,1,-809905.2,-948626.3999999999
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,2,-1481125.2,-2429751.5999999996
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,3,-2152333.2,-4582084.8
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,4,-2823517.2,-7405602.0
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,5,-3494701.2,-10900303.2
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,6,-4165897.2,-15066200.399999999
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,7,-4837105.2,-19903305.599999998
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,8,-5508337.2,-25411642.799999997
5ae48891-6703-4607-89bc-b7afb7c5ad8d,QL,b0a26884-de64-4845-bfc2-f2f4e79f66ff,Detective,9,-6179467.2,-31591109.999999996
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,0,-569988.0,-569988.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,1,-3380922.0,-3950910.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,2,-6191856.0,-10142766.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,3,-9002814.0,-19145580.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,4,-11813748.0,-30959328.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,5,-14624682.0,-45584010.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,6,-17435616.0,-63019626.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,7,-20246550.0,-83266176.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,8,-23057484.0,-106323660.0
83b8fd81-a096-48ac-bcdf-f93d55034ac9,DAC,a6bf12b7-4f1f-4d45-8c8c-fcb2d27a863c,Detective,9,-25868418.0,-132192078.0
