agent_id,algo,dm_uuid,dm_type,indicator,decision
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--03cd483c-4105-4fb3-985a-98b06423de82,1
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--051,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--083e44e7-4027-45e7-893d-15abaf3a89a7,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--ac1129da-6951-4fd1-a4fd-754da192dd64,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--f7444d3b-1374-4818-a8ca-63bd16e330c2,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--ac86f249-b5c5-4985-9f94-5cb8a28d2131,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--d3e3eb68-378a-477a-8eb8-e531a36d0924,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--f3b0329c-2b44-4cb2-9799-bcf129dc69a8,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--46862b27-5a1e-4b3a-8618-17b705ddc242,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--83861718-d44b-4388-a249-d83cf3ab8773,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--cf0faf99-6f7c-47e6-94ea-f2588a8dfe68,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--1b8f9a9b-0b35-4788-80cb-4c125d9c35d9,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--cc8442cf-135a-4557-8549-f2c116752fc6,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--75fea95e-a228-47e6-9512-f7e85e1c901f,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--f6f84b77-80aa-4a30-83b7-c0a494d07913,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--55cf4d48-7865-43d9-bcb5-4b4b72c2f994,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--106175a8-3b69-42ad-9d4e-9add9f3b34ca,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--9a266ff9-04f1-4857-a8e6-aebc6d9fdf11,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--cabbfb9b-af80-4c65-84f8-37100daa7efe,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--aab9da31-9dfb-4d34-946d-2826af548e2f,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--88ca7df0-5709-4206-a86e-7b363dd00315,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--79903aa3-f0a9-4735-b8be-fb6278b05803,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--c1bf8d0d-c362-4b13-9781-6e19fa1a31f5,0
1e64af4f-f408-4e89-8553-873e5715ebaf,DAC,2fad33e8-3a90-438a-8848-f77e15459d15,Preventive,indicator--a140a479-731d-42dc-9ad5-d521fd3f3dab,0
