agent_id,algo,dm_uuid,dm_type,indicator,decision
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--e1de5ab2-39a4-4f43-989b-9990c1139d4d,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--2f6a6d77-ccff-4dc9-af20-6bbcb3e5bea5,1
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--c08e15f2-3646-4152-92b9-e69343679ad1,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--016,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--12ff0c25-ba9d-4340-8335-63bbe342ef07,1
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--a02c746f-15b7-4d61-98a7-e5f72ec4f9d5,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--d0448f46-a025-4636-a96d-68820ddd3240,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--e9806cb6-96bd-4971-b4f1-ddb4ed9a93bc,1
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--7a67c265-038a-4983-bdd9-72e8a28e6d49,1
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--6cebded3-2b25-4a01-9897-7bed101d78e3,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--f2cc8d8b-088e-4a66-8ac5-6d1b0eec2eb1,1
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--04,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--e82d4443-781f-4f69-b458-d3163840a31c,0
1fa66dcb-c4c2-401f-a3ad-cec90c160520,ES,13f1a238-1592-4949-b859-65e7eea14da1,Detective,indicator--6fa9c22f-1247-4591-abf2-c74d4d7fd769,0
