agent_id,algo,dm_uuid,dm_type,indicator,decision
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a812648a-14b2-4061-8f8b-c51a4b1cd1e7,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--900d1f0c-e0d3-42cb-a137-6a996d404a76,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--2e94351c-76ae-41d3-8cca-0d38f78d639f,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--ba0cc360-da77-4ab6-b7d9-9b8cdcc3bca0,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--64cc5ffc-1355-41af-aeea-1e83e33ce5ab,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--d8c3b44f-7d06-4698-800e-a22fb01c2d3d,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--fb06f811-842f-4f55-8be0-323384044ff2,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a389c38d-3f0e-4911-90e3-dd1660cf6dfb,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--5a75e228-7965-45a0-877f-c5068f1a1d1d,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--9e108d34-c50b-4a32-b30c-d1902cacb46b,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a67d006f-4f93-415e-aa05-9f41ea7dd8d7,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--0dde5c64-f97e-4bf4-ba94-cb5538d6985a,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--21343c5c-3f4c-48a7-a206-3bf69cadb4fe,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--7d4f4bb2-0cb9-4bd4-bd32-084fea8e6487,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--783d8b30-4757-4fc4-a5ad-7068ec9c28aa,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--8b2dc70a-644c-47b0-a206-10f7033287d7,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--94b5bd71-30a3-4c06-b6c3-4ba1f8850eb8,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--4cbe7ac0-5229-4a86-9fb3-b0a155d41df2,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--e40fc057-c0ec-41e9-9e81-a387f469655f,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--81a16a80-405f-4d9b-b1f1-1c17686cce22,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--1a4726a3-14a7-4694-b3a3-498a292697e6,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--056,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--275bff9c-323b-4706-b7ff-67f427af8cce,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--1a3f6585-0a3f-467d-a727-11dacc34a50b,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--593f9be4-27ab-40b8-843b-fb45986b09e3,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a3e7b2ce-d0cc-4eaa-8095-888cd8f31c84,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--b22a187f-e812-46cf-b111-65ea647e05c9,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--38035330-68ce-4392-b500-953e1bc69308,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,vulnerability--b9f9669d-0a7e-4249-ad4f-3add56789a15,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--7dc75423-0ac0-4a16-9677-bb19b2e0184b,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a09bcc37-8499-490c-a61f-f50d3721e5e1,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--82dfe0a1-7ef0-4cd7-928f-711b6dce04db,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--1b40709f-318a-4240-81c6-4816bdfd2246,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a9a2fd06-0ba3-48ab-926e-9100bc4d8ee6,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--830f3e6e-e041-44e4-93c9-3904adbc9fb3,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--2bdf004a-a715-4f2b-b224-06fceb6e67d3,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--8b83a400-8888-46af-9be1-88acfa208888,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--7f2e7214-312f-4e50-8c9c-46a8507d28e4,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--f112b0e6-3c43-4056-9494-97660f19aa12,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--6ccc9ae8-507b-44df-b873-22d959f41cfc,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a2294b36-1f89-4adc-9bc5-fdcf3ce0552b,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--76af8d84-45bb-49ac-a25c-a124c3cada64,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--0ab60ce3-0911-4dd8-a19e-03111b890b38,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--24fdd112-bfe8-4d20-8b6a-381bb91f0333,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--c51f80ff-28b8-4a5b-8ccd-e5a094bbd7aa,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--4f1c7a51-fb93-46ef-a66e-58d492710b8d,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--b4bfa5e9-7f69-4940-9a1e-3869b8a0c440,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--dd650fa5-5d07-491e-ae19-8b09029b6cf8,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--eb2c6314-abb8-4e3f-9f94-53723c116d1d,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--08c0be2d-803b-4fa9-a7e2-3a6e92ad4c05,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--da1d21fe-3f48-4fe3-afdc-b42770e90fca,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--70d15894-7f8b-4a64-9ec1-fe22655b5460,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--1d9b7625-2e19-447a-b512-aada50ac362d,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--4e6f6e05-ba72-518d-8150-5d8a8205b186,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--4e0c52f8-d6d4-447a-bc2e-76fba1bea853,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--1f4e5e6e-0404-4e81-abee-b2cf4e4ed52a,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--ca89340e-9a84-4afd-84b5-bbad8e361c85,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a5bbecba-0231-4b33-aa3b-8086653bc8db,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--2d7c58d5-442f-4906-b13e-9e11d0545d4d,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--43850a41-231d-4206-96ac-14e780f3ce1c,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--f1fb4cd6-6cdd-46c5-b31b-a8f3b43386e8,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--c5a90b08-25ca-4aa7-b904-8e4c08590e5d,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--b97f5836-5ef6-4917-8a8b-c6d73635ce77,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--d6637380-1e31-48c3-9dfa-6fc194b904d5,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--025,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--7e61d45e-0e7b-4303-9a16-4e6ac403e04c,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--14d8f357-f327-4ff9-8b3a-ee0cd36d5c70,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--788a7823-a677-4afb-819b-375bb96ea7c5,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--1c5aac09-b785-4b8b-8fb2-097fae0e1e44,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--11094777-42f0-4b0c-bd15-c68f1c3c376e,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--2c8636c1-ef33-4ece-b4f2-05ad3d181d0b,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--29dd6ec7-a3c8-4dd4-8a22-2c1e010adf54,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a3d5f75e-3f93-4cbc-bafa-a28e863099d8,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--f1a9a448-0b72-45f9-9bb1-2dc6b8a89c8c,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--3f8b4477-a321-486b-b4d0-7fea79123ed8,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--ca1287bb-8daf-4c63-a569-19ff61473c80,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--893e1680-ad47-40f6-a3d8-649c7aa6aa0d,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--95e2617a-6f1f-4b01-b52e-e0c302564d52,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--7e51615e-5895-4f29-99f0-11b391dc154c,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--59febde5-9983-49d4-9f45-8e8d67121c70,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--6f2310a4-a89c-433d-a812-e8aad6a87149,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--4cb28249-0aa6-59de-a28f-236a4b5cf446,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--49f7e471-e08c-45a2-8576-84354bac9046,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--2edbc8eb-e857-418f-8883-44ff0a1cf27a,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--4f1a400d-1e9d-4da5-9392-8c59ad87b57e,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--c4f28f9b-e016-4d45-a48b-3f1124fdb1d9,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--d3436c49-1165-4bc6-aa62-73c0a4431008,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--ce385699-6d07-4bc3-a426-8061d7cc6cdb,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--e28b7bc9-789e-4819-bd1b-29c33aaafda1,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--3e6e86ae-ea98-4728-a5da-7a8620f12683,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--67fcd0ac-1e43-4658-833b-3cb647984566,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--31964693-610d-47e5-a3b7-d8c355dabf28,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--9c1bd8e7-97c9-43b3-ad03-01a679e46354,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--3a5e2b34-16d0-4d52-a11e-5197870bbd55,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--e6d35e63-f97d-439f-8fb9-dc0b28b11607,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--b2b0823d-c5dd-4c8c-b3b5-aaf4a45cd07c,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--53619e6e-9e0e-494c-9c3d-643bd9532e51,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--3f11e1e5-2e2e-42a5-a280-44735e9521eb,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--65fe6dd4-b0cf-4b05-b74d-c910dcf04594,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--ffca26c2-240c-4a3f-a1e3-e9f3c963bd14,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--c79df71e-b3a0-410c-9e7c-960e52972c1b,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--1b4adee6-6b46-4126-8e3a-3072dac5f0c3,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--a58a0c0b-7f41-4806-8300-f04f7547c551,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--cf95769e-a62f-4d92-9897-a9956271caea,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--64a7dc1e-6a21-43a6-9ca9-d1221ff63f1f,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--860a967c-fbcc-458c-8d11-f93e5d644eba,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--ca5875b5-06f0-45f0-876d-a195cea07102,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--d52dfe30-177f-4037-ae02-96becf358bd7,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--2462ea12-9c9c-4073-9481-2d942af1d48d,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--e06f6ce4-df8e-4c9b-a230-aaf71cd32491,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--28e8d680-276b-4a43-90fa-0ed03fa2a502,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--5c66ba56-719a-4f0f-a1c4-4c73eea20c45,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--e9314e74-ba32-4a11-9551-fcf4dd006510,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--e387ec73-a6ac-481c-9b49-09ac48d2d478,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--14d5a342-67f6-4392-b1cf-76b206c4ad29,0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--223e0f09-b1dd-4cd1-9bf4-052bb2c5f437,1
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,indicator--6f85f395-3a32-4cf2-9dd1-26e74e461b06,1
