agent_id,algo,dm_uuid,dm_type,episode,goal,cumulative_goal
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,0,1641756.0000000005,1641756.0000000005
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,1,635714.4,2277470.4000000004
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,2,-1099147.1999999997,1178323.2000000007
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,3,-2834032.8000000017,-1655709.600000001
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,4,-4568906.400000001,-6224616.000000002
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,5,-6303659.9999999935,-12528275.999999996
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,6,-8038359.599999986,-20566635.599999983
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,7,-9772987.199999979,-30339622.79999996
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,8,-11507650.799999971,-41847273.599999934
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,9,-13242302.399999963,-55089575.999999896
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,3b2dfac4-4d53-4fce-bf2b-be8ad0c0ceb1,Preventive,0,1641660.0000000005,1641660.0000000005
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,3b2dfac4-4d53-4fce-bf2b-be8ad0c0ceb1,Preventive,1,635558.4,2277218.4000000004
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,3b2dfac4-4d53-4fce-bf2b-be8ad0c0ceb1,Preventive,2,-1099399.1999999997,1177819.2000000007
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,3b2dfac4-4d53-4fce-bf2b-be8ad0c0ceb1,Preventive,3,-2834368.8000000017,-1656549.600000001
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,3b2dfac4-4d53-4fce-bf2b-be8ad0c0ceb1,Preventive,4,-4569338.400000001,-6225888.000000002
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,3b2dfac4-4d53-4fce-bf2b-be8ad0c0ceb1,Preventive,5,-6304307.9999999935,-12530195.999999996
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,3b2dfac4-4d53-4fce-bf2b-be8ad0c0ceb1,Preventive,6,-8039277.599999986,-20569473.599999983
