agent_id,algo,dm_uuid,dm_type,indicator,decision
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--9626a480-ade1-44e0-b59f-e6a75ba5c4b7,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--7fe4e272-5eb4-4f63-a8d6-8f7ff7f6ba26,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--799cc8ca-8ace-4880-9a73-edd2faa057fa,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--53,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--e171f0c0-2153-4c8e-9cf9-1c21bde9c998,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--3b9157b4-9d7a-41d8-83b6-174fd74ade83,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--91b71cc4-5293-46d7-8adc-260552e837bd,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--ff3d9ca6-54f2-44a1-acd5-ba8b45163879,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--29eac0f7-0c95-47bb-8bfd-b07f36f04501,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--7205c800-ed6b-4677-b977-9af9cc8f5f22,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--528ee86e-ebb4-48bc-a1a7-1a7b8070f7e7,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--031,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--111c7f6e-6b6a-4dd5-800a-01fa7a1e000a,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--f0819a5f-ed72-4aec-a770-c5cafe32a21d,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--2fe6ba1f-842b-4bae-9e0e-7fb29c7d9fa2,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--5ed163b3-773c-4e5e-9042-74bf130b6146,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--383fc77b-5be7-4209-96ff-9ca3e65bf380,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--fbe9109f-9ea7-4db6-8dc8-6fbfc0c7a94a,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--84e16179-f7e0-4715-9372-99c22ff712d4,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--6ed57f06-1309-400f-bd67-d341c475a0b6,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--0f21bdb3-dcca-4adb-979f-101c77c0c1da,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--0e0b3f1d-c3a3-4761-9b84-75324999ebf9,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--c8fd15e3-118c-4539-81a3-7723a8777eb9,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--7f8a29df-d75f-4687-b07c-510592a3f55f,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--ef2d91e6-59a6-45d6-8113-bfaefe15636c,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--462bf3db-88d9-4604-9291-ce93268a09a0,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--a100d8b0-da00-494a-bde8-5f5fc3564f18,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--e200cbd8-b7fe-477d-8d60-53935901bec0,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--7d6eafc7-8a94-405a-9a1a-054b7b0ebe53,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--37b71a81-5b1a-4846-ba2f-5a36d12443c6,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--ac830889-76bf-4a02-8742-48a73ba896d4,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--d5b4136b-0b93-447c-8fe5-979cc62386bb,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--9fb6afa0-515e-404c-9a50-371acc7ab839,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--9a5dc464-7bb9-4ead-af5f-6bec688ce9a6,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--8b83a400-8888-46af-9be1-88acfa208888,0
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,indicator--d09556b8-c449-4574-8eaf-1923c4d5b7fd,0
