agent_id,algo,dm_uuid,dm_type,indicator,decision
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--ce093af5-6c8d-472a-92e3-b6831f904ce0,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--15ed36b1-7e04-47fa-862c-27dee1d0e8a2,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--08c8a3f7-a550-4bc3-afa5-209b1035c108,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--c87f5a08-e6ae-4f84-969f-1a57da350cce,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--9ab44b9b-6e6b-4e58-bdd3-7690fa61de39,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--5495b310-486b-4ddf-859d-afe15a1e3e1f,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--019,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--e85353d3-72de-487c-806f-db3639751dae,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--03593a83-0b15-4f14-b65f-29159c96b274,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--fa9c2ba9-9c1b-45c5-9a03-5ef7e8ffc60f,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--8feeb641-29c5-455f-af9f-f91eaa1262dd,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--54,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--025,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--169a0ba9-3a00-48ba-92fd-fb35ed18b9e6,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--9914ac80-26d7-4aa8-8f4d-202f984b30dc,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--b46431fb-85bb-48cc-aa38-ffd7ce56b2f4,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--910f218d-3048-4aa9-9d05-630e29b13106,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--faf1a400-96ad-4807-914b-ea57fea7a786,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--f7d8e516-b0fd-4d2a-9c2e-59534fd6bb3c,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--7a6fb462-70ff-4f4f-8700-15fd5306d64a,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--0af0b3d1-f372-4e9f-bec9-93f018726e25,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--056,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--8a79adb9-1ba0-485f-9a2b-1639ba0c3b73,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--03,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--94b5bd71-30a3-4c06-b6c3-4ba1f8850eb8,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--16927f73-790a-4c22-9c44-2d9b7d61f1b8,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--0b2884b1-766c-40d7-a8f7-99d405399707,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--9efcfa4b-6bc2-41c3-af72-09d6cd52e2a3,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--9,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--f1fb4cd6-6cdd-46c5-b31b-a8f3b43386e8,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--428f423b-85bb-4629-bf01-08c82f0716f4,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--36d3209e-0f4e-4b0e-86c0-76ee7a84cdc3,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--9dbb8ef5-6e6d-4f09-8fc4-66b541422045,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--b4a85554-555e-455f-bad2-266220718457,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--a1592969-7044-4560-be25-047f230c9481,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--3ef681d6-2542-4aa5-9813-4ad7dcd331f0,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--b4f4d55b-3226-4a66-8fd9-93030dbd3d5f,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--31964693-610d-47e5-a3b7-d8c355dabf28,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--31828101-498e-435a-82ce-afd8bf5636f6,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--5951005e-1b0e-4234-b5f1-a2018375dbe1,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--008,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--c895cbb9-fa1f-49ed-8d8e-d94dc5cbdec2,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--0e809dcb-2168-4b69-b57f-a4a49a81aa16,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--765244c9-6728-4bf0-a48f-121495a0e2db,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--3cc40485-b882-4489-896b-14aeb08d3300,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--18a57e2f-84be-4899-8308-d8fd72ee5525,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--f449b6ed-1b06-4691-90b6-69a4c9dda1f2,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--b9f5fbcc-c484-49f1-897e-5d65e09f23f0,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--ac7f6a22-7e1d-49bb-b33b-fe185de24052,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--3ee6b30f-47b2-4b55-9934-2bf362609831,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--b84275fc-e2ff-4985-819a-9448a128ba5a,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--c79df71e-b3a0-410c-9e7c-960e52972c1b,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--62ac878e-fb39-4df2-b7c9-60143de804bb,1
009f4517-a774-4381-a2cb-b93879c94669,DAC,1f9598ba-1a0b-4df2-b5bb-761c40ac22e3,Preventive,indicator--6d74483e-4ba4-4657-8939-5f4c205b0001,1
