agent_id,algo,dm_uuid,dm_type,episode,goal,cumulative_goal
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,0,-863040.0,-863040.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,1,-2159334.0,-3022374.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,2,-3455616.0,-6477990.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,3,-4751910.0,-11229900.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,4,-6048168.0,-17278068.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,5,-7344462.0,-24622530.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,6,-8640756.0,-33263286.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,7,-9937038.0,-43200324.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,8,-11233284.0,-54433608.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,7a648357-56ae-42d5-9448-b9d6fc2f7b7e,Detective,9,-12529590.0,-66963198.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,0,-863172.0,-863172.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,1,-2159574.0,-3022746.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,2,-3455988.0,-6478734.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,3,-4752402.0,-11231136.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,4,-6048816.0,-17279952.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,5,-7345230.0,-24625182.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,6,-8641644.0,-33266826.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,7,-9938058.0,-43204884.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,8,-11234460.0,-54439344.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,9e5be35f-dacb-433d-9f36-c7c637dbdcd4,Preventive,9,-12530874.0,-66970218.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,0,-863100.0,-863100.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,1,-2159430.0,-3022530.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,2,-3455736.0,-6478266.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,3,-4752066.0,-11230332.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,4,-6048384.0,-17278716.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,5,-7344690.0,-24623406.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,6,-8640984.0,-33264390.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,7,-9937290.0,-43201680.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,8,-11233608.0,-54435288.0
168e0a83-2e7c-43dd-bfdb-246460464b43,QL,eca25864-889d-45b1-b5e8-18336ba75635,Responsive,9,-12529914.0,-66965202.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,0,840636.0,840636.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,1,-1034490.0,-193854.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,2,-2909664.0,-3103518.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,3,-4784814.0,-7888332.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,4,-6659826.0,-14548158.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,5,-8534814.0,-23082972.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,6,-10409754.0,-33492726.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,7,-12284706.0,-45777432.0
c9a5d15e-bef1-4d63-adb9-8a206bd540a8,ES,a06b9472-f9a4-48a1-9f3b-7379c58aa3d1,Responsive,8,-14159646.0,-59937078.0
