agent_id,algo,dm_uuid,dm_type,episode,goal,cumulative_goal
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,0,-993182.3999999998,-993182.3999999998
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,1,-2482956.0000000014,-3476138.4000000013
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,2,-3972729.6000000034,-7448868.000000005
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,3,-5462503.199999997,-12911371.200000003
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,4,-6952276.79999999,-19863647.999999993
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,5,-8442050.399999982,-28305698.399999976
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,6,-9931811.999999974,-38237510.39999995
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,7,-11421585.599999966,-49659095.99999991
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,8,-12911347.199999958,-62570443.19999987
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,208ae8f4-f8da-4121-a568-88a658c9c37f,Preventive,9,-14401108.79999995,-76971551.99999982
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,0,-993170.3999999998,-993170.3999999998
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,1,-2482944.0000000014,-3476114.4000000013
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,2,-3972717.6000000034,-7448832.000000005
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,3,-5462491.199999997,-12911323.200000003
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,4,-6952264.79999999,-19863587.999999993
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,5,-8442038.399999982,-28305626.399999976
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,6,-9931811.999999974,-38237438.39999995
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,7,-11421585.599999966,-49659023.99999991
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,8,-12911359.199999958,-62570383.19999987
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,492a8322-e5dc-4649-9133-234bbec566ff,Detective,9,-14401132.79999995,-76971515.99999982
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,0,-992840.3999999998,-992840.3999999998
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,1,-2482188.0000000014,-3475028.4000000013
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,2,-3971559.6000000034,-7446588.000000005
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,3,-5460943.199999997,-12907531.200000003
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,4,-6950302.79999999,-19857833.999999993
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,5,-8439662.399999982,-28297496.399999976
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,6,-9929045.999999974,-38226542.39999995
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,7,-11418393.599999966,-49644935.99999991
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,8,-12907741.199999958,-62552677.19999987
49cbaa5b-edfb-4b6d-a71f-4c2b2f315601,DAC,c5ff5b91-8772-4e78-84d1-fb8393957bc8,Responsive,9,-14397100.79999995,-76949777.99999982
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,0,-1420428.0,-1420428.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,1,-3551106.0,-4971534.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,2,-5681796.0,-10653330.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,3,-7812474.0,-18465804.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,4,-9943140.0,-28408944.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,5,-12073818.0,-40482762.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,6,-14204544.0,-54687306.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,7,-16335246.0,-71022552.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,8,-18465960.0,-89488512.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,3e58fdff-9997-4a7d-b7bc-2cbe0635652e,Responsive,9,-20596650.0,-110085162.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,0,-1420524.0,-1420524.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,1,-3551310.0,-4971834.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,2,-5682096.0,-10653930.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,3,-7812882.0,-18466812.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,4,-9943668.0,-28410480.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,5,-12074454.0,-40484934.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,6,-14205240.0,-54690174.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,7,-16335816.0,-71025990.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,8,-18466380.0,-89492370.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,85a0561b-93ce-4753-baae-88feece2e9dd,Preventive,9,-20596956.0,-110089326.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,0,-1420416.0,-1420416.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,1,-3551070.0,-4971486.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,2,-5681712.0,-10653198.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,3,-7812366.0,-18465564.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,4,-9943056.0,-28408620.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,5,-12073734.0,-40482354.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,6,-14204388.0,-54686742.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,7,-16335054.0,-71021796.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,8,-18465672.0,-89487468.0
773d3f5d-839e-443f-add8-07becab8fe0d,QL,bf63e00d-f638-4176-9fab-c60ba416f0be,Detective,9,-20596362.0,-110083830.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,0,-660720.0,-660720.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,1,-1692552.0,-2353272.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,2,-2724214.0,-5077486.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,3,-3755812.0,-8833298.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,4,-4787434.0,-13620732.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,5,-5819020.0,-19439752.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,6,-6850642.0,-26290394.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,7,-7882288.0,-34172682.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,8,-8913898.0,-43086580.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,2c204125-52d1-4fa8-9e17-e59384cf8a24,Detective,9,-9945532.0,-53032112.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,0,-660792.0,-660792.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,1,-1692612.0,-2353404.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,2,-2724444.0,-5077848.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,3,-3756288.0,-8834136.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,4,-4788096.0,-13622232.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,5,-5819976.0,-19442208.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,6,-6851808.0,-26294016.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,7,-7883604.0,-34177620.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,8,-8915496.0,-43093116.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,7ee3c79a-2457-430d-9f2b-71ad9c37203d,Responsive,9,-9947316.0,-53040432.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,0,-660852.0,-660852.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,1,-1692792.0,-2353644.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,2,-2724732.0,-5078376.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,3,-3756660.0,-8835036.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,4,-4788600.0,-13623636.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,5,-5820540.0,-19444176.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,6,-6852480.0,-26296656.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,7,-7884420.0,-34181076.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,8,-8916360.0,-43097436.0
b25955a1-e071-445d-8cdb-c10c6dfa847c,ES,90d95d33-14bf-4e8b-a5a7-f3df407a2084,Preventive,9,-9948300.0,-53045736.0
