agent_id,algo,dm_uuid,dm_type,episode,goal,cumulative_goal
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,0,3420110.4,3420110.4
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,1,7518800.4,10938910.8
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,2,11617550.4,22556461.200000003
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,3,15716240.4,38272701.6
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,4,19814942.4,58087644.0
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,5,23913680.4,82001324.4
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,6,28012442.4,110013766.80000001
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,7,23506220.4,133519987.20000002
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,8,17654474.4,151174461.60000002
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,9,11802728.399999999,162977190.00000003
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,10,5950994.3999999985,168928184.40000004
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,11,99284.39999999851,169027468.80000004
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,12,-5752413.6000000015,163275055.20000005
3bf9b855-7d07-400a-9432-0ddef6b0c777,QL,4e9a1084-54c6-4b9a-a9ce-eab5ac6d3e1f,Responsive,13,-11603901.600000001,151671153.60000005
