agent_id,algo,dm_uuid,dm_type,indicator,decision
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--2c3b748f-4020-41f9-bd5a-7777ef8c1ff7,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--a3837f6c-d46c-4af7-8b7f-52ece98e79c9,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--44d157d4-a4b5-4fcb-b1af-ee0d7e33fa5f,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--c17fa281-497d-48ef-9f66-d3d7d07727bc,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--c8162db5-840d-4c8d-baee-82dd540ec899,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--023,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--fd035e07-fc20-4612-86d6-5356ab93aaf6,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--37090de3-e894-45e3-bdbf-964ae7148e57,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--2421f33e-3545-4f50-8414-b9c5b7f6e082,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--460cdc93-887f-4b7b-a434-d73c15d1171c,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--a2f21baa-883c-448a-8a5c-bc11608d998e,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--48e7c6c7-9414-4d94-abb8-f93f1822109b,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--1934bab3-6a3c-4c6d-923c-936e146d48b1,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--cf5b0ded-f436-4f8a-8189-bd932351ef3f,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--e98060f2-9e1a-4c69-b8e1-88c3bbe0e579,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--3244663f-5768-4bdb-a7e8-5777b0cc1d0b,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--3cd91487-f015-40e1-8464-b7f4cf21e5bd,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--14f9b7ba-02ca-4657-a2ce-998c939ab608,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--fbe77c4c-7747-4280-bfad-32aeb542e0ac,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--08c8f316-77f2-40d0-acc8-459fb05b0909,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--c38e30f4-6a71-42e4-bcdc-31290832750d,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--602b4ea6-c2d1-4a22-9533-18e68fa74f26,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--9e25d4fa-0866-4153-9c17-3fbf1cce7404,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--02,0
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--e82ac841-e11d-4b6a-88ce-67fa0f2e254c,1
37fe7b78-16b6-4c51-9937-8e2b05438f7b,QL,69471c14-ca99-4579-ac92-9e89357052d3,Detective,indicator--48d99005-2fb4-4555-8756-c25b55df4efe,1
