agent_id,algo,dm_uuid,dm_type,indicator,decision
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--a3a79391-9ecf-4157-854a-59a4aa0e7963,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--3c6726bd-54dc-4dc7-b61d-287a83531dd2,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--8b63d65d-9f09-4b39-a090-88e1f7005bbb,1
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--8e226012-5399-4b77-93ce-f1c2a1c48c72,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--8a5cbaf8-6e01-4c5e-bdd7-524c15ebed6d,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--5c0f39a7-ec19-4f16-9c00-29547ee6e9da,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--domain-cdnnstime12cf,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--71c70c96-1155-4288-b957-2711b4b0bcee,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--b1e51e1e-bb8e-4571-a383-b94c345f1c52,1
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--1b40709f-318a-4240-81c6-4816bdfd2246,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--58eac0f7-9bbb-4753-a8dc-81f8bda6b667,1
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--b129affd-d452-4c1e-8ffb-bb6bb466562b,1
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--e8a66e61-6f62-4565-9a0b-6df6793a9aaf,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--05,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--01f4d2f4-9d29-4e1d-9071-fd7fb5c7725d,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--bbe0140a-e94b-4922-8b2f-0c16c7cb38cb,0
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--4880c9c2-8375-5ec3-8c1c-24beea698662,1
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--68194516-9e3e-4f31-88eb-d7cb7d4c96f2,1
332b9829-6770-42ce-b381-15de19cb5f87,QL,41931611-e830-47a3-9e99-b6b2f70a90cf,Detective,indicator--da809a24-3f29-4181-8425-057223c96a9f,0
