agent_id,algo,dm_uuid,dm_type,indicator,decision
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--de1fdc3c-33ac-4350-8cb0-f79f42595b81,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--fb6dd604-8b19-4ebf-bbc6-09d1a5576529,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--f7dcb465-852c-4bbb-b0d4-a0feec602f0d,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--5010b26c-9715-4c9e-b7a6-f348b86c11b6,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--003,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--e31c0ab1-5527-41b7-9a13-7587df037b83,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--018,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--06cccbf6-d17c-49d2-9101-193154447014,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--ec4f3982-ff20-4c61-acf7-adb20b00bc5e,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--bafedba9-fc78-4e2d-9e30-5efbdcfb01cf,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--4647405e-3c47-45f6-8292-1d2bb28cda8b,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--7bedcb39-7d88-483e-aa92-12e980d6602b,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--588bcc18-706f-4dc2-aae8-2926a4e23e91,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--f1a9a448-0b72-45f9-9bb1-2dc6b8a89c8c,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--89b71270-6877-481a-9900-eb805075bfd4,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--ca1287bb-8daf-4c63-a569-19ff61473c80,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--6c70b9fe-e522-4424-94b0-c0448e50b8b7,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--5102542f-c90a-443e-b2f6-24af2e3204a6,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--94df5b62-2587-4f32-baf7-a4023adc935e,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--f5da8dc8-da0b-4029-a91d-d36d39d94e6d,1
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--3c4a492b-8d5d-4af9-a9b0-2be1a9ad2d02,0
5dc6a706-387b-48f3-89dd-5269cd381ed8,QL,36cca1cf-0045-4a13-aae7-61b98287a56d,Responsive,indicator--ad787a53-0229-4ec8-a94b-34aa64807074,1
