agent_id,algo,dm_uuid,dm_type,indicator,decision
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--e31c0ab1-5527-41b7-9a13-7587df037b83,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--12c1b89e-46d8-4d08-a5ca-4eb4b9cfe5d9,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--ba671a10-564b-4fe2-8359-8c084e81b246,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--818833aa-1430-4a28-a964-bc2f74a8b5d2,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--b7e49506-01e4-464a-ba48-98c74e6c79af,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--be06e7b7-163b-4d28-a0e3-5ebfbbec2b96,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--00af321b-9667-5443-871b-b9e97f9fcbb5,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--cf1bb547-0029-4daa-a6e4-8f7f0e180a01,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--53dcbbc6-b584-41ae-93f2-ce19b5d378d8,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--e6d1f6d6-f8a9-4628-bc5f-6e0fb310f0b5,0
32e5ee42-9c82-4b9d-969f-4fc15fcd4c54,DAC,512e8c56-a342-4754-900f-d656f55c9db5,Detective,indicator--16fa61f2-1f2c-494d-8632-f8c1b225458c,0
