timestamp,file,memory_mb,alloc_count
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\s4lib\libsrc.py,4.577249526977539,20383
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\json\decoder.py,3.4823741912841797,47000
1781938399.5193436,<frozen importlib._bootstrap_external>,0.7580633163452148,6600
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\random.py,0.6362838745117188,18452
1781938399.5193436,<frozen abc>,0.44687843322753906,4762
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\proactor_events.py,0.1969766616821289,133
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\routing.py,0.1955127716064453,1882
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\utils.py,0.19346046447753906,1777
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\s4lib\utils.py,0.13938522338867188,62
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\s4lib\libta.py,0.1221933364868164,1608
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\anyio\_backends\_asyncio.py,0.07602787017822266,542
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\starlette\routing.py,0.06962394714355469,775
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py,0.06802845001220703,323
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\configparser.py,0.06393814086914062,752
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\protocols\http\h11_impl.py,0.04816627502441406,558
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\dependencies\utils.py,0.04700469970703125,598
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\dataclasses.py,0.044356346130371094,487
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py,0.034134864807128906,421
1781938399.5193436,<string>,0.03188323974609375,533
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\jinja2\environment.py,0.03144073486328125,110
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\h11\_util.py,0.030671119689941406,180
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\threading.py,0.030615806579589844,312
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\_weakrefset.py,0.0292205810546875,245
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_synchronization.py,0.02783966064453125,129
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\server.py,0.0275726318359375,259
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\applications.py,0.02611541748046875,253
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\locks.py,0.026092529296875,72
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\typing.py,0.02375316619873047,316
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\queues.py,0.023040771484375,90
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_exceptions.py,0.02246856689453125,128
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_models.py,0.021867752075195312,100
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\config.py,0.0210723876953125,110
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py,0.02045726776123047,52
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\logging\config.py,0.02015972137451172,204
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\s4lib\apisrv\libapiserver.py,0.019313812255859375,187
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\lifespan\on.py,0.01903533935546875,159
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\inspect.py,0.01898193359375,195
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py,0.016315460205078125,186
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_async\http11.py,0.015154838562011719,86
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_backends\mock.py,0.015045166015625,68
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\s4config\libconfig.py,0.015045166015625,19
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\h11\_state.py,0.01419830322265625,122
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\h11\_writers.py,0.013519287109375,79
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\h11\_readers.py,0.012880325317382812,82
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\jinja2\utils.py,0.012298583984375,99
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\s4lib\libis.py,0.01229095458984375,113
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_sync\http11.py,0.012201309204101562,59
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\h11\_connection.py,0.011918067932128906,92
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_backends\base.py,0.01165008544921875,57
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\events.py,0.011275291442871094,159
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\middleware\proxy_headers.py,0.01123046875,60
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_sync\http_proxy.py,0.011179924011230469,53
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_async\http_proxy.py,0.011179924011230469,53
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_sync\connection_pool.py,0.011075973510742188,56
1781938399.5193436,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\functools.py,0.0104827880859375,165
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\httpcore\_async\connection_pool.py,0.010412216186523438,51
1781938399.5193436,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\starlette\applications.py,0.01036834716796875,83
