timestamp,file,memory_mb,alloc_count
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\s4lib\libsrc.py,22.541571617126465,99602
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\json\decoder.py,13.333395957946777,200207
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\random.py,3.1091384887695312,90230
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\proactor_events.py,0.9766988754272461,565
1773599822.5163608,<frozen importlib._bootstrap_external>,0.7579717636108398,6599
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\routing.py,0.7399501800537109,7118
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\utils.py,0.6904029846191406,6365
1773599822.5163608,<frozen abc>,0.43770790100097656,4608
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py,0.2567777633666992,1228
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\starlette\routing.py,0.24042510986328125,2789
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\configparser.py,0.2227792739868164,2632
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\dependencies\utils.py,0.17201995849609375,2216
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\s4lib\libta.py,0.15520572662353516,2026
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\s4lib\utlis.py,0.14799118041992188,174
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py,0.14368247985839844,1656
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\_weakrefset.py,0.1395416259765625,980
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\jinja2\environment.py,0.1164093017578125,418
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\threading.py,0.1061239242553711,1154
1773599822.5163608,C:\Users\geosa\AppData\Local\Programs\Python\Python311\Lib\asyncio\locks.py,0.1051788330078125,292
1773599822.5163608,<string>,0.101776123046875,1825
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\uvicorn\server.py,0.10007286071777344,1027
1773599822.5163608,C:\Users\geosa\PycharmProjects\s4\.venv\Lib\site-packages\fastapi\applications.py,0.09515380859375,982
