agent_id,time,algo,src_0,src_1,src_2,src_3,src_4
3bf9b855-7d07-400a-9432-0ddef6b0c777,21,QL,0.10526315789473684,1.368421052631579,0.47368421052631576,0.5263157894736842,0.3157894736842105
3bf9b855-7d07-400a-9432-0ddef6b0c777,22,QL,0.1,1.3,0.55,0.5,0.3
3bf9b855-7d07-400a-9432-0ddef6b0c777,23,QL,0.09523809523809523,1.3333333333333333,0.5238095238095238,0.47619047619047616,0.2857142857142857
3bf9b855-7d07-400a-9432-0ddef6b0c777,24,QL,0.09090909090909091,1.2727272727272727,0.5,0.45454545454545453,0.5454545454545454
3bf9b855-7d07-400a-9432-0ddef6b0c777,25,QL,0.08695652173913043,1.2173913043478262,0.4782608695652174,0.43478260869565216,0.6086956521739131
3bf9b855-7d07-400a-9432-0ddef6b0c777,26,QL,0.08333333333333333,1.1666666666666667,0.4583333333333333,0.4166666666666667,0.75
3bf9b855-7d07-400a-9432-0ddef6b0c777,27,QL,0.08,1.12,0.44,0.6,0.72
3bf9b855-7d07-400a-9432-0ddef6b0c777,28,QL,0.07692307692307693,1.1153846153846154,0.4230769230769231,0.5769230769230769,0.6923076923076923
3bf9b855-7d07-400a-9432-0ddef6b0c777,29,QL,0.1111111111111111,1.0740740740740742,0.4074074074074074,0.5555555555555556,0.6666666666666666
3bf9b855-7d07-400a-9432-0ddef6b0c777,30,QL,0.10714285714285714,1.0357142857142858,0.39285714285714285,0.6428571428571429,0.6428571428571429
3bf9b855-7d07-400a-9432-0ddef6b0c777,31,QL,0.10344827586206896,1.0,0.3793103448275862,0.6551724137931034,0.6206896551724138
3bf9b855-7d07-400a-9432-0ddef6b0c777,32,QL,0.1,0.9666666666666667,0.36666666666666664,0.6333333333333333,0.6
3bf9b855-7d07-400a-9432-0ddef6b0c777,33,QL,0.0967741935483871,0.9354838709677419,0.3548387096774194,0.6129032258064516,0.6451612903225806
3bf9b855-7d07-400a-9432-0ddef6b0c777,34,QL,0.09375,0.90625,0.34375,0.59375,0.625
3bf9b855-7d07-400a-9432-0ddef6b0c777,35,QL,0.09090909090909091,0.8787878787878788,0.3333333333333333,0.5757575757575758,0.6363636363636364
3bf9b855-7d07-400a-9432-0ddef6b0c777,36,QL,0.08823529411764706,0.8529411764705882,0.3235294117647059,0.5588235294117647,0.6176470588235294
3bf9b855-7d07-400a-9432-0ddef6b0c777,37,QL,0.2,0.8285714285714286,0.3142857142857143,0.5428571428571428,0.6
3bf9b855-7d07-400a-9432-0ddef6b0c777,38,QL,0.19444444444444445,0.8055555555555556,0.3055555555555556,0.5277777777777778,0.5833333333333334
3bf9b855-7d07-400a-9432-0ddef6b0c777,39,QL,0.2702702702702703,0.7837837837837838,0.2972972972972973,0.5135135135135135,0.5675675675675675
3bf9b855-7d07-400a-9432-0ddef6b0c777,40,QL,0.2631578947368421,0.7631578947368421,0.2894736842105263,0.5263157894736842,0.5526315789473685
3bf9b855-7d07-400a-9432-0ddef6b0c777,41,QL,0.3333333333333333,0.7435897435897436,0.28205128205128205,0.5128205128205128,0.5384615384615384
3bf9b855-7d07-400a-9432-0ddef6b0c777,42,QL,0.325,0.725,0.275,0.5,0.625
3bf9b855-7d07-400a-9432-0ddef6b0c777,43,QL,0.3170731707317073,0.7073170731707317,0.2682926829268293,0.5365853658536586,0.6097560975609756
3bf9b855-7d07-400a-9432-0ddef6b0c777,44,QL,0.30952380952380953,0.6904761904761905,0.2857142857142857,0.5238095238095238,0.5952380952380952
3bf9b855-7d07-400a-9432-0ddef6b0c777,45,QL,0.37209302325581395,0.6744186046511628,0.27906976744186046,0.5116279069767442,0.5813953488372093
3bf9b855-7d07-400a-9432-0ddef6b0c777,46,QL,0.36363636363636365,0.7954545454545454,0.2727272727272727,0.5,0.5681818181818182
3bf9b855-7d07-400a-9432-0ddef6b0c777,47,QL,0.35555555555555557,0.8444444444444444,0.26666666666666666,0.4888888888888889,0.5555555555555556
3bf9b855-7d07-400a-9432-0ddef6b0c777,48,QL,0.34782608695652173,0.8260869565217391,0.2608695652173913,0.5,0.5434782608695652
3bf9b855-7d07-400a-9432-0ddef6b0c777,49,QL,0.3829787234042553,0.8085106382978723,0.2553191489361702,0.48936170212765956,0.5319148936170213
3bf9b855-7d07-400a-9432-0ddef6b0c777,50,QL,0.375,0.8125,0.25,0.4791666666666667,0.5208333333333334
3bf9b855-7d07-400a-9432-0ddef6b0c777,51,QL,0.3673469387755102,0.7959183673469388,0.3469387755102041,0.46938775510204084,0.5102040816326531
3bf9b855-7d07-400a-9432-0ddef6b0c777,52,QL,0.36,0.78,0.34,0.52,0.5
3bf9b855-7d07-400a-9432-0ddef6b0c777,53,QL,0.35294117647058826,0.7647058823529411,0.3333333333333333,0.5098039215686274,0.5490196078431373
3bf9b855-7d07-400a-9432-0ddef6b0c777,54,QL,0.34615384615384615,0.75,0.3269230769230769,0.5,0.5961538461538461
3bf9b855-7d07-400a-9432-0ddef6b0c777,55,QL,0.33962264150943394,0.7358490566037735,0.37735849056603776,0.49056603773584906,0.5849056603773585
3bf9b855-7d07-400a-9432-0ddef6b0c777,56,QL,0.3333333333333333,0.7222222222222222,0.37037037037037035,0.5370370370370371,0.5740740740740741
3bf9b855-7d07-400a-9432-0ddef6b0c777,57,QL,0.32727272727272727,0.7090909090909091,0.36363636363636365,0.5272727272727272,0.5636363636363636
3bf9b855-7d07-400a-9432-0ddef6b0c777,58,QL,0.32142857142857145,0.6964285714285714,0.375,0.5178571428571429,0.5535714285714286
3bf9b855-7d07-400a-9432-0ddef6b0c777,59,QL,0.3333333333333333,0.6842105263157895,0.3684210526315789,0.5087719298245614,0.543859649122807
3bf9b855-7d07-400a-9432-0ddef6b0c777,60,QL,0.3275862068965517,0.6724137931034483,0.3620689655172414,0.5,0.5517241379310345
3bf9b855-7d07-400a-9432-0ddef6b0c777,61,QL,0.3220338983050847,0.6610169491525424,0.4067796610169492,0.4915254237288136,0.5423728813559322
3bf9b855-7d07-400a-9432-0ddef6b0c777,62,QL,0.31666666666666665,0.65,0.4,0.48333333333333334,0.55
3bf9b855-7d07-400a-9432-0ddef6b0c777,63,QL,0.3114754098360656,0.639344262295082,0.4098360655737705,0.47540983606557374,0.5409836065573771
3bf9b855-7d07-400a-9432-0ddef6b0c777,64,QL,0.3709677419354839,0.6290322580645161,0.4032258064516129,0.46774193548387094,0.532258064516129
3bf9b855-7d07-400a-9432-0ddef6b0c777,65,QL,0.36507936507936506,0.6190476190476191,0.3968253968253968,0.4603174603174603,0.5238095238095238
3bf9b855-7d07-400a-9432-0ddef6b0c777,66,QL,0.359375,0.609375,0.390625,0.484375,0.515625
3bf9b855-7d07-400a-9432-0ddef6b0c777,67,QL,0.38461538461538464,0.6,0.38461538461538464,0.47692307692307695,0.5076923076923077
3bf9b855-7d07-400a-9432-0ddef6b0c777,68,QL,0.3787878787878788,0.6818181818181818,0.3787878787878788,0.4696969696969697,0.5
3bf9b855-7d07-400a-9432-0ddef6b0c777,69,QL,0.373134328358209,0.6716417910447762,0.373134328358209,0.4626865671641791,0.5223880597014925
3bf9b855-7d07-400a-9432-0ddef6b0c777,70,QL,0.36764705882352944,0.6617647058823529,0.36764705882352944,0.45588235294117646,0.5147058823529411
3bf9b855-7d07-400a-9432-0ddef6b0c777,71,QL,0.36231884057971014,0.6521739130434783,0.36231884057971014,0.4492753623188406,0.5507246376811594
3bf9b855-7d07-400a-9432-0ddef6b0c777,72,QL,0.4,0.6428571428571429,0.35714285714285715,0.44285714285714284,0.5428571428571428
3bf9b855-7d07-400a-9432-0ddef6b0c777,73,QL,0.4507042253521127,0.6338028169014085,0.352112676056338,0.43661971830985913,0.5352112676056338
3bf9b855-7d07-400a-9432-0ddef6b0c777,74,QL,0.4583333333333333,0.625,0.3472222222222222,0.4305555555555556,0.5277777777777778
3bf9b855-7d07-400a-9432-0ddef6b0c777,75,QL,0.5068493150684932,0.6164383561643836,0.3424657534246575,0.4246575342465753,0.5205479452054794
3bf9b855-7d07-400a-9432-0ddef6b0c777,76,QL,0.5,0.6621621621621622,0.33783783783783783,0.4189189189189189,0.5135135135135135
3bf9b855-7d07-400a-9432-0ddef6b0c777,77,QL,0.49333333333333335,0.6533333333333333,0.3333333333333333,0.4666666666666667,0.5066666666666667
3bf9b855-7d07-400a-9432-0ddef6b0c777,78,QL,0.4868421052631579,0.6447368421052632,0.34210526315789475,0.4605263157894737,0.5
3bf9b855-7d07-400a-9432-0ddef6b0c777,79,QL,0.4805194805194805,0.6363636363636364,0.33766233766233766,0.45454545454545453,0.5584415584415584
3bf9b855-7d07-400a-9432-0ddef6b0c777,80,QL,0.5128205128205128,0.6282051282051282,0.3333333333333333,0.44871794871794873,0.5512820512820513
3bf9b855-7d07-400a-9432-0ddef6b0c777,81,QL,0.5443037974683544,0.620253164556962,0.3291139240506329,0.4430379746835443,0.5443037974683544
3bf9b855-7d07-400a-9432-0ddef6b0c777,82,QL,0.5375,0.6125,0.325,0.4375,0.5875
3bf9b855-7d07-400a-9432-0ddef6b0c777,83,QL,0.5925925925925926,0.6049382716049383,0.32098765432098764,0.43209876543209874,0.5802469135802469
3bf9b855-7d07-400a-9432-0ddef6b0c777,84,QL,0.5853658536585366,0.6097560975609756,0.3170731707317073,0.4268292682926829,0.573170731707317
3bf9b855-7d07-400a-9432-0ddef6b0c777,85,QL,0.5783132530120482,0.6024096385542169,0.3132530120481928,0.42168674698795183,0.5662650602409639
3bf9b855-7d07-400a-9432-0ddef6b0c777,86,QL,0.5714285714285714,0.6309523809523809,0.30952380952380953,0.4166666666666667,0.5595238095238095
3bf9b855-7d07-400a-9432-0ddef6b0c777,87,QL,0.5647058823529412,0.6235294117647059,0.32941176470588235,0.4117647058823529,0.5529411764705883
3bf9b855-7d07-400a-9432-0ddef6b0c777,88,QL,0.5581395348837209,0.6162790697674418,0.32558139534883723,0.4069767441860465,0.5465116279069767
3bf9b855-7d07-400a-9432-0ddef6b0c777,89,QL,0.5862068965517241,0.6091954022988506,0.3218390804597701,0.40229885057471265,0.5402298850574713
3bf9b855-7d07-400a-9432-0ddef6b0c777,90,QL,0.6477272727272727,0.6022727272727273,0.3181818181818182,0.3977272727272727,0.5340909090909091
3bf9b855-7d07-400a-9432-0ddef6b0c777,91,QL,0.6404494382022472,0.5955056179775281,0.3707865168539326,0.39325842696629215,0.5280898876404494
3bf9b855-7d07-400a-9432-0ddef6b0c777,92,QL,0.6333333333333333,0.5888888888888889,0.36666666666666664,0.3888888888888889,0.5222222222222223
3bf9b855-7d07-400a-9432-0ddef6b0c777,93,QL,0.6593406593406593,0.5824175824175825,0.3626373626373626,0.38461538461538464,0.5164835164835165
3bf9b855-7d07-400a-9432-0ddef6b0c777,94,QL,0.6521739130434783,0.5760869565217391,0.40217391304347827,0.3804347826086957,0.5108695652173914
3bf9b855-7d07-400a-9432-0ddef6b0c777,95,QL,0.6451612903225806,0.5698924731182796,0.3978494623655914,0.3978494623655914,0.5053763440860215
3bf9b855-7d07-400a-9432-0ddef6b0c777,96,QL,0.6382978723404256,0.5638297872340425,0.39361702127659576,0.39361702127659576,0.5
3bf9b855-7d07-400a-9432-0ddef6b0c777,97,QL,0.631578947368421,0.5578947368421052,0.3894736842105263,0.4,0.49473684210526314
3bf9b855-7d07-400a-9432-0ddef6b0c777,98,QL,0.625,0.5520833333333334,0.4166666666666667,0.3958333333333333,0.4895833333333333
3bf9b855-7d07-400a-9432-0ddef6b0c777,99,QL,0.6288659793814433,0.5463917525773195,0.41237113402061853,0.3917525773195876,0.4845360824742268
3bf9b855-7d07-400a-9432-0ddef6b0c777,100,QL,0.6224489795918368,0.5408163265306123,0.40816326530612246,0.3877551020408163,0.47959183673469385
3bf9b855-7d07-400a-9432-0ddef6b0c777,101,QL,0.6161616161616161,0.5353535353535354,0.40404040404040403,0.3838383838383838,0.47474747474747475
3bf9b855-7d07-400a-9432-0ddef6b0c777,102,QL,0.61,0.53,0.4,0.38,0.49
3bf9b855-7d07-400a-9432-0ddef6b0c777,103,QL,0.6039603960396039,0.5544554455445545,0.39603960396039606,0.37623762376237624,0.48514851485148514
3bf9b855-7d07-400a-9432-0ddef6b0c777,104,QL,0.5980392156862745,0.5490196078431373,0.39215686274509803,0.38235294117647056,0.4803921568627451
3bf9b855-7d07-400a-9432-0ddef6b0c777,105,QL,0.5922330097087378,0.5436893203883495,0.3883495145631068,0.3786407766990291,0.5145631067961165
3bf9b855-7d07-400a-9432-0ddef6b0c777,106,QL,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.375,0.5096153846153846
3bf9b855-7d07-400a-9432-0ddef6b0c777,107,QL,0.6095238095238096,0.5333333333333333,0.4,0.37142857142857144,0.5047619047619047
3bf9b855-7d07-400a-9432-0ddef6b0c777,108,QL,0.6037735849056604,0.5283018867924528,0.39622641509433965,0.36792452830188677,0.5094339622641509
3bf9b855-7d07-400a-9432-0ddef6b0c777,109,QL,0.5981308411214953,0.5607476635514018,0.3925233644859813,0.3644859813084112,0.5046728971962616
3bf9b855-7d07-400a-9432-0ddef6b0c777,110,QL,0.5925925925925926,0.5555555555555556,0.4351851851851852,0.3611111111111111,0.5
3bf9b855-7d07-400a-9432-0ddef6b0c777,111,QL,0.5871559633027523,0.5504587155963303,0.43119266055045874,0.3577981651376147,0.4954128440366973
3bf9b855-7d07-400a-9432-0ddef6b0c777,112,QL,0.6363636363636364,0.5454545454545454,0.42727272727272725,0.35454545454545455,0.4909090909090909
3bf9b855-7d07-400a-9432-0ddef6b0c777,113,QL,0.6306306306306306,0.5675675675675675,0.42342342342342343,0.35135135135135137,0.4864864864864865
3bf9b855-7d07-400a-9432-0ddef6b0c777,114,QL,0.625,0.5892857142857143,0.41964285714285715,0.3482142857142857,0.48214285714285715
3bf9b855-7d07-400a-9432-0ddef6b0c777,115,QL,0.6194690265486725,0.584070796460177,0.4336283185840708,0.34513274336283184,0.4778761061946903
3bf9b855-7d07-400a-9432-0ddef6b0c777,116,QL,0.6140350877192983,0.5789473684210527,0.4298245614035088,0.34210526315789475,0.4824561403508772
3bf9b855-7d07-400a-9432-0ddef6b0c777,117,QL,0.6086956521739131,0.5739130434782609,0.4260869565217391,0.3391304347826087,0.48695652173913045
3bf9b855-7d07-400a-9432-0ddef6b0c777,118,QL,0.603448275862069,0.5689655172413793,0.4224137931034483,0.33620689655172414,0.5086206896551724
3bf9b855-7d07-400a-9432-0ddef6b0c777,119,QL,0.5982905982905983,0.5641025641025641,0.4188034188034188,0.358974358974359,0.5042735042735043
3bf9b855-7d07-400a-9432-0ddef6b0c777,120,QL,0.5932203389830508,0.559322033898305,0.4152542372881356,0.3559322033898305,0.5084745762711864
3bf9b855-7d07-400a-9432-0ddef6b0c777,121,QL,0.6218487394957983,0.5546218487394958,0.4117647058823529,0.35294117647058826,0.5042016806722689
3bf9b855-7d07-400a-9432-0ddef6b0c777,122,QL,0.6166666666666667,0.55,0.425,0.35,0.5
3bf9b855-7d07-400a-9432-0ddef6b0c777,123,QL,0.6115702479338843,0.5454545454545454,0.4214876033057851,0.34710743801652894,0.49586776859504134
3bf9b855-7d07-400a-9432-0ddef6b0c777,124,QL,0.6065573770491803,0.5655737704918032,0.4180327868852459,0.3442622950819672,0.4918032786885246
3bf9b855-7d07-400a-9432-0ddef6b0c777,125,QL,0.6016260162601627,0.5609756097560976,0.4146341463414634,0.34146341463414637,0.4878048780487805
3bf9b855-7d07-400a-9432-0ddef6b0c777,126,QL,0.5967741935483871,0.5564516129032258,0.4112903225806452,0.3709677419354839,0.4838709677419355
3bf9b855-7d07-400a-9432-0ddef6b0c777,127,QL,0.592,0.552,0.408,0.368,0.48
3bf9b855-7d07-400a-9432-0ddef6b0c777,128,QL,0.5873015873015873,0.5476190476190477,0.40476190476190477,0.36507936507936506,0.47619047619047616
3bf9b855-7d07-400a-9432-0ddef6b0c777,129,QL,0.5826771653543307,0.5669291338582677,0.4015748031496063,0.36220472440944884,0.47244094488188976
3bf9b855-7d07-400a-9432-0ddef6b0c777,130,QL,0.578125,0.5859375,0.3984375,0.359375,0.46875
3bf9b855-7d07-400a-9432-0ddef6b0c777,131,QL,0.5813953488372093,0.5813953488372093,0.3953488372093023,0.35658914728682173,0.46511627906976744
3bf9b855-7d07-400a-9432-0ddef6b0c777,132,QL,0.5769230769230769,0.5769230769230769,0.3923076923076923,0.35384615384615387,0.46153846153846156
3bf9b855-7d07-400a-9432-0ddef6b0c777,133,QL,0.5725190839694656,0.6106870229007634,0.3893129770992366,0.3511450381679389,0.4580152671755725
3bf9b855-7d07-400a-9432-0ddef6b0c777,134,QL,0.6136363636363636,0.6060606060606061,0.38636363636363635,0.3484848484848485,0.45454545454545453
3bf9b855-7d07-400a-9432-0ddef6b0c777,135,QL,0.6090225563909775,0.6015037593984962,0.40601503759398494,0.3458646616541353,0.45112781954887216
3bf9b855-7d07-400a-9432-0ddef6b0c777,136,QL,0.6044776119402985,0.5970149253731343,0.40298507462686567,0.35074626865671643,0.44776119402985076
3bf9b855-7d07-400a-9432-0ddef6b0c777,137,QL,0.6,0.5925925925925926,0.4222222222222222,0.34814814814814815,0.4444444444444444
3bf9b855-7d07-400a-9432-0ddef6b0c777,138,QL,0.5955882352941176,0.5882352941176471,0.41911764705882354,0.34558823529411764,0.4411764705882353
3bf9b855-7d07-400a-9432-0ddef6b0c777,139,QL,0.5912408759124088,0.6131386861313869,0.41605839416058393,0.34306569343065696,0.43795620437956206
3bf9b855-7d07-400a-9432-0ddef6b0c777,140,QL,0.5869565217391305,0.6086956521739131,0.41304347826086957,0.34057971014492755,0.43478260869565216
3bf9b855-7d07-400a-9432-0ddef6b0c777,141,QL,0.5827338129496403,0.60431654676259,0.41007194244604317,0.3381294964028777,0.43884892086330934
3bf9b855-7d07-400a-9432-0ddef6b0c777,142,QL,0.5785714285714286,0.6,0.42142857142857143,0.3357142857142857,0.4357142857142857
3bf9b855-7d07-400a-9432-0ddef6b0c777,143,QL,0.574468085106383,0.5957446808510638,0.41843971631205673,0.3404255319148936,0.4326241134751773
3bf9b855-7d07-400a-9432-0ddef6b0c777,144,QL,0.5915492957746479,0.5915492957746479,0.4154929577464789,0.3380281690140845,0.4295774647887324
3bf9b855-7d07-400a-9432-0ddef6b0c777,145,QL,0.5874125874125874,0.6153846153846154,0.4125874125874126,0.3356643356643357,0.42657342657342656
3bf9b855-7d07-400a-9432-0ddef6b0c777,146,QL,0.5833333333333334,0.6180555555555556,0.4097222222222222,0.3333333333333333,0.4236111111111111
3bf9b855-7d07-400a-9432-0ddef6b0c777,147,QL,0.5862068965517241,0.6137931034482759,0.4068965517241379,0.3310344827586207,0.4206896551724138
3bf9b855-7d07-400a-9432-0ddef6b0c777,148,QL,0.5821917808219178,0.6095890410958904,0.4041095890410959,0.3287671232876712,0.4246575342465753
3bf9b855-7d07-400a-9432-0ddef6b0c777,149,QL,0.5782312925170068,0.6258503401360545,0.4013605442176871,0.32653061224489793,0.4217687074829932
3bf9b855-7d07-400a-9432-0ddef6b0c777,150,QL,0.581081081081081,0.6216216216216216,0.39864864864864863,0.32432432432432434,0.4189189189189189
3bf9b855-7d07-400a-9432-0ddef6b0c777,151,QL,0.5771812080536913,0.6174496644295302,0.40268456375838924,0.3221476510067114,0.4161073825503356
3bf9b855-7d07-400a-9432-0ddef6b0c777,152,QL,0.5733333333333334,0.6133333333333333,0.4,0.32,0.44666666666666666
3bf9b855-7d07-400a-9432-0ddef6b0c777,153,QL,0.5894039735099338,0.609271523178808,0.3973509933774834,0.31788079470198677,0.44370860927152317
3bf9b855-7d07-400a-9432-0ddef6b0c777,154,QL,0.5855263157894737,0.6052631578947368,0.4144736842105263,0.3157894736842105,0.4407894736842105
3bf9b855-7d07-400a-9432-0ddef6b0c777,155,QL,0.5816993464052288,0.6013071895424836,0.4117647058823529,0.3137254901960784,0.4444444444444444
3bf9b855-7d07-400a-9432-0ddef6b0c777,156,QL,0.577922077922078,0.5974025974025974,0.4090909090909091,0.35064935064935066,0.44155844155844154
3bf9b855-7d07-400a-9432-0ddef6b0c777,157,QL,0.5741935483870968,0.5935483870967742,0.432258064516129,0.34838709677419355,0.43870967741935485
3bf9b855-7d07-400a-9432-0ddef6b0c777,158,QL,0.5705128205128205,0.6217948717948718,0.42948717948717946,0.34615384615384615,0.4358974358974359
3bf9b855-7d07-400a-9432-0ddef6b0c777,159,QL,0.5668789808917197,0.6178343949044586,0.4267515923566879,0.34394904458598724,0.43312101910828027
3bf9b855-7d07-400a-9432-0ddef6b0c777,160,QL,0.5822784810126582,0.6139240506329114,0.4240506329113924,0.34177215189873417,0.43037974683544306
3bf9b855-7d07-400a-9432-0ddef6b0c777,161,QL,0.5786163522012578,0.610062893081761,0.42138364779874216,0.33962264150943394,0.4276729559748428
3bf9b855-7d07-400a-9432-0ddef6b0c777,162,QL,0.575,0.625,0.41875,0.3375,0.425
3bf9b855-7d07-400a-9432-0ddef6b0c777,163,QL,0.5714285714285714,0.6211180124223602,0.42857142857142855,0.33540372670807456,0.422360248447205
3bf9b855-7d07-400a-9432-0ddef6b0c777,164,QL,0.5679012345679012,0.6172839506172839,0.42592592592592593,0.3395061728395062,0.41975308641975306
3bf9b855-7d07-400a-9432-0ddef6b0c777,165,QL,0.588957055214724,0.6134969325153374,0.4233128834355828,0.3374233128834356,0.4171779141104294
3bf9b855-7d07-400a-9432-0ddef6b0c777,166,QL,0.5853658536585366,0.6097560975609756,0.42073170731707316,0.3353658536585366,0.43902439024390244
3bf9b855-7d07-400a-9432-0ddef6b0c777,167,QL,0.5818181818181818,0.6303030303030303,0.41818181818181815,0.3333333333333333,0.43636363636363634
3bf9b855-7d07-400a-9432-0ddef6b0c777,168,QL,0.5783132530120482,0.6265060240963856,0.42771084337349397,0.3313253012048193,0.43373493975903615
3bf9b855-7d07-400a-9432-0ddef6b0c777,169,QL,0.5748502994011976,0.6227544910179641,0.4431137724550898,0.32934131736526945,0.4311377245508982
3bf9b855-7d07-400a-9432-0ddef6b0c777,170,QL,0.5714285714285714,0.6190476190476191,0.44047619047619047,0.3273809523809524,0.4523809523809524
3bf9b855-7d07-400a-9432-0ddef6b0c777,171,QL,0.5680473372781065,0.6153846153846154,0.4378698224852071,0.3254437869822485,0.46153846153846156
3bf9b855-7d07-400a-9432-0ddef6b0c777,172,QL,0.5647058823529412,0.611764705882353,0.43529411764705883,0.3235294117647059,0.4588235294117647
3bf9b855-7d07-400a-9432-0ddef6b0c777,173,QL,0.5614035087719298,0.6198830409356725,0.4327485380116959,0.3216374269005848,0.45614035087719296
3bf9b855-7d07-400a-9432-0ddef6b0c777,174,QL,0.5697674418604651,0.6162790697674418,0.43023255813953487,0.31976744186046513,0.45348837209302323
3bf9b855-7d07-400a-9432-0ddef6b0c777,175,QL,0.5664739884393064,0.6127167630057804,0.4277456647398844,0.32947976878612717,0.4508670520231214
3bf9b855-7d07-400a-9432-0ddef6b0c777,176,QL,0.5632183908045977,0.6091954022988506,0.42528735632183906,0.3275862068965517,0.46551724137931033
3bf9b855-7d07-400a-9432-0ddef6b0c777,177,QL,0.56,0.6057142857142858,0.4342857142857143,0.32571428571428573,0.46285714285714286
3bf9b855-7d07-400a-9432-0ddef6b0c777,178,QL,0.5568181818181818,0.6363636363636364,0.4318181818181818,0.32386363636363635,0.4602272727272727
3bf9b855-7d07-400a-9432-0ddef6b0c777,179,QL,0.5536723163841808,0.655367231638418,0.4293785310734463,0.3220338983050847,0.4576271186440678
3bf9b855-7d07-400a-9432-0ddef6b0c777,180,QL,0.550561797752809,0.651685393258427,0.42696629213483145,0.3202247191011236,0.4606741573033708
3bf9b855-7d07-400a-9432-0ddef6b0c777,181,QL,0.547486033519553,0.6480446927374302,0.45251396648044695,0.31843575418994413,0.4581005586592179
3bf9b855-7d07-400a-9432-0ddef6b0c777,182,QL,0.5444444444444444,0.6444444444444445,0.45,0.32222222222222224,0.45555555555555555
3bf9b855-7d07-400a-9432-0ddef6b0c777,183,QL,0.56353591160221,0.6408839779005525,0.44751381215469616,0.32044198895027626,0.4530386740331492
3bf9b855-7d07-400a-9432-0ddef6b0c777,184,QL,0.5604395604395604,0.6373626373626373,0.44505494505494503,0.31868131868131866,0.45604395604395603
3bf9b855-7d07-400a-9432-0ddef6b0c777,185,QL,0.5573770491803278,0.6338797814207651,0.4426229508196721,0.31693989071038253,0.453551912568306
3bf9b855-7d07-400a-9432-0ddef6b0c777,186,QL,0.5543478260869565,0.6304347826086957,0.44021739130434784,0.34782608695652173,0.45108695652173914
3bf9b855-7d07-400a-9432-0ddef6b0c777,187,QL,0.5513513513513514,0.6270270270270271,0.4540540540540541,0.34594594594594597,0.4486486486486487
3bf9b855-7d07-400a-9432-0ddef6b0c777,188,QL,0.5483870967741935,0.6236559139784946,0.45161290322580644,0.34408602150537637,0.45161290322580644
3bf9b855-7d07-400a-9432-0ddef6b0c777,189,QL,0.5454545454545454,0.6203208556149733,0.46524064171123,0.3422459893048128,0.44919786096256686
3bf9b855-7d07-400a-9432-0ddef6b0c777,190,QL,0.5425531914893617,0.6223404255319149,0.4627659574468085,0.3404255319148936,0.44680851063829785
3bf9b855-7d07-400a-9432-0ddef6b0c777,191,QL,0.5396825396825397,0.6296296296296297,0.4603174603174603,0.3386243386243386,0.4444444444444444
